NEG_01_NEG,NEG_03_NEG,NEG_04_NEG,NEG_05_NEG,NEG_06_NEG,NEG_07_NEG,NEG_03_POS,NEG_04_POS,NEG_05_POS,NEG_06_POS,NEG_01_HBD,NEG_04_HBD,NEG_07_HBD,NEG_04_HBA,NEG_05_HBA,NEG_06_HBA,NEG_07_HBA,NEG_02_ARC,NEG_03_ARC,NEG_04_ARC,NEG_05_ARC,NEG_06_ARC,NEG_07_ARC,NEG_02_HYP,NEG_03_HYP,NEG_04_HYP,NEG_05_HYP,NEG_06_HYP,NEG_07_HYP,POS_03_POS,POS_04_POS,POS_05_POS,POS_07_POS,POS_03_HBD,POS_04_HBD,POS_05_HBD,POS_06_HBD,POS_07_HBD,POS_03_HBA,POS_04_HBA,POS_05_HBA,POS_06_HBA,POS_07_HBA,POS_02_ARC,POS_03_ARC,POS_04_ARC,POS_05_ARC,POS_06_ARC,POS_07_ARC,POS_02_HYP,POS_03_HYP,POS_04_HYP,POS_05_HYP,POS_06_HYP,POS_07_HYP,HBD_04_HBD,HBD_05_HBD,HBD_06_HBD,HBD_07_HBD,HBD_03_HBA,HBD_04_HBA,HBD_05_HBA,HBD_06_HBA,HBD_07_HBA,HBD_02_ARC,HBD_03_ARC,HBD_04_ARC,HBD_05_ARC,HBD_06_ARC,HBD_07_ARC,HBD_02_HYP,HBD_03_HYP,HBD_04_HYP,HBD_05_HYP,HBD_06_HYP,HBD_07_HYP,HBA_03_HBA,HBA_04_HBA,HBA_05_HBA,HBA_06_HBA,HBA_07_HBA,HBA_03_ARC,HBA_04_ARC,HBA_05_ARC,HBA_06_ARC,HBA_07_ARC,HBA_02_HYP,HBA_03_HYP,HBA_04_HYP,HBA_05_HYP,HBA_06_HYP,HBA_07_HYP,ARC_01_ARC,ARC_02_ARC,ARC_03_ARC,ARC_04_ARC,ARC_05_ARC,ARC_06_ARC,ARC_07_ARC,ARC_02_HYP,ARC_03_HYP,ARC_04_HYP,ARC_05_HYP,ARC_06_HYP,ARC_07_HYP,HYP_01_HYP,HYP_02_HYP,HYP_03_HYP,HYP_04_HYP,HYP_05_HYP,HYP_06_HYP,HYP_07_HYP,WBN_GC_L_0.25,WBN_GC_H_0.25,WBN_GC_L_0.50,WBN_GC_H_0.50,WBN_GC_L_0.75,WBN_GC_H_0.75,WBN_GC_L_1.00,WBN_GC_H_1.00,WBN_EN_L_0.25,WBN_EN_H_0.25,WBN_EN_L_0.50,WBN_EN_H_0.50,WBN_EN_L_0.75,WBN_EN_H_0.75,WBN_EN_L_1.00,WBN_EN_H_1.00,WBN_LP_L_0.25,WBN_LP_H_0.25,WBN_LP_L_0.50,WBN_LP_H_0.50,WBN_LP_L_0.75,WBN_LP_H_0.75,WBN_LP_L_1.00,WBN_LP_H_1.00,XLogP,PSA,NumRot,NumHBA,NumHBD,MW,BBB,BadGroup,Outcome
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.5749,1.6877,-1.9866,2.3729,-2.6756,3.1986,-3.4197,4.0751,-0.7941,1.4672,-1.5988,2.2764,-2.412,3.1594,-3.2315,4.0669,-0.8796,1.1485,-1.638,2.0523,-2.4424,2.9746,-3.2639,3.9024,5.444,66.89,2,3,1,399.494,1,1,Active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8176,1.5007,-1.9672,2.138,-2.6149,2.9821,-3.4849,3.878,-0.8793,1.2716,-1.7643,2.0062,-2.6516,2.8776,-3.5401,3.7846,-0.8572,1.212,-1.6111,2.1258,-2.457,3.045,-3.3311,3.9666,5.839,70.08,8,6,1,506.687,0,0,Active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,-1.4722,1.9813,-1.7911,2.3905,-2.4193,3.0015,-3.2212,3.8122,-0.8036,1.2425,-1.6093,1.9668,-2.4159,2.8163,-3.223,3.6924,-0.9124,1.1347,-1.5746,1.9918,-2.2984,2.8672,-3.0556,3.75,4.828,137.73,7,6,3,454.592,0,0,Active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.3812,1.8496,-2.5041,2.4291,-2.7257,3.2168,-3.2017,4.0434,-0.7983,1.5213,-1.6142,2.1943,-2.4365,2.94,-3.2621,3.7564,-0.9109,1.4319,-1.6886,2.0234,-2.4977,2.8025,-3.3162,3.6489,4.599,101.93,6,9,2,470.522,0,2,Active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-2.2448,1.9814,-2.3705,2.3957,-2.6216,3.0537,-3.1056,3.8542,-0.7901,2.3346,-1.5855,2.4618,-2.3834,2.854,-3.1827,3.6687,-0.877,1.1352,-1.557,1.9817,-2.2669,2.8435,-3.0133,3.712,3.636,120.94,7,6,2,405.447,0,0,Active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.313,2.1007,-1.6465,2.5276,-2.3399,3.1549,-3.1204,3.9028,-0.7925,1.2269,-1.5984,1.9093,-2.409,2.7232,-3.2218,3.5682,-0.8342,1.0855,-1.5554,1.9166,-2.3438,2.766,-3.1478,3.6218,4.741,98.66,5,6,4,382.46,0,1,Active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.799,1.1945,-1.9552,2.0098,-2.6352,2.9082,-3.5134,3.8272,-0.8794,1.5208,-1.762,2.1915,-2.6455,2.9519,-3.5296,3.8264,-0.9615,1.4344,-1.6812,2.1243,-2.5055,3.0378,-3.3621,3.9627,5.726,58.64,3,7,1,483.568,1,2,Active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,-2.3865,1.8493,-2.5272,2.3016,-2.7963,3.012,-3.2745,3.8378,-0.7945,1.2248,-1.6028,1.9337,-2.416,2.7746,-3.2315,3.6421,-0.9113,1.1328,-1.6849,1.9513,-2.4858,2.7982,-3.2942,3.6608,5.206,73.86,7,6,1,536.068,0,1,Active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4666,1.5445,-2.0104,2.1297,-2.7786,2.9091,-3.5907,3.7527,-0.7625,1.3723,-1.537,2.1674,-2.3686,3.0208,-3.2143,3.8927,-1.0774,1.1256,-1.8735,1.8898,-2.7111,2.7108,-3.5612,3.567,2.816,131.08,5,6,2,459.369,0,2,Active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5238,1.4097,-1.9229,1.9086,-2.6426,2.6877,-3.4193,3.5262,-0.7699,1.2893,-1.5569,2.0319,-2.3585,2.8503,-3.1693,3.6907,-0.9337,1.1108,-1.6794,1.9217,-2.4744,2.7543,-3.2841,3.5988,3.42,71.39,5,2,0,367.518,0,0,Active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-2.4166,1.9233,-2.5403,2.4921,-3.0252,3.2887,-3.7408,4.172,-0.8512,1.3216,-1.7353,2.1291,-2.6312,3.0267,-3.5323,3.9484,-0.8739,1.1267,-1.7146,2.0501,-2.6085,2.9844,-3.5115,3.9219,5.566,48.67,8,3,0,330.424,1,0,Active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.5079,1.457,-2.0228,2.2162,-2.7865,3.1189,-3.5755,4.041,-0.79,1.5396,-1.6202,2.3902,-2.4688,3.2826,-3.3285,4.1969,-1.0805,1.1319,-1.9126,2.0345,-2.7667,2.9617,-3.6323,3.8967,4.318,152.67,8,6,1,504.037,0,0,Active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-1.5995,1.2514,-1.9376,1.9594,-2.6071,2.7756,-3.4724,3.6469,-0.8659,1.1998,-1.7319,1.8851,-2.5979,2.7383,-3.464,3.6269,-0.9608,1.2033,-1.6604,2.0939,-2.395,2.9874,-3.1894,3.8826,3.522,68.28,3,4,0,418.533,1,1,Active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3189,2.407,-2.5827,2.8257,-3.0387,3.5497,-3.6945,4.414,-0.8538,2.4013,-1.7493,2.6748,-2.6564,3.1605,-3.5682,4.0081,-0.9518,1.1157,-1.8106,2.033,-2.709,2.9706,-3.6177,3.9143,4.249,65.74,5,4,0,364.275,1,0,Active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3987,2.3812,-2.6015,2.7446,-3.0646,3.416,-3.7376,4.2978,-0.8652,2.4014,-1.7678,2.6751,-2.6808,3.1657,-3.598,4.0251,-0.9072,1.1472,-1.7627,2.0835,-2.6685,3.0343,-3.5839,3.9894,5.169,65.74,6,4,0,406.356,1,0,Active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,-2.3228,2.0685,-2.5911,2.6055,-3.0624,3.4309,-3.7411,4.3438,-0.865,1.2974,-1.7687,2.1463,-2.6833,3.0823,-3.6022,4.0363,-0.899,1.1439,-1.7653,2.0906,-2.6745,3.0502,-3.5924,4.0135,4.929,122.25,11,7,0,456.447,0,0,Active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-2.3808,1.783,-2.6613,2.3641,-3.135,3.2729,-3.8037,4.2029,-0.8637,1.2747,-1.7659,2.1218,-2.6789,3.0516,-3.596,3.9981,-0.8928,1.1342,-1.7554,2.0739,-2.6626,3.0259,-3.5786,3.9813,3.902,97.64,5,3,0,357.431,0,0,Active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-2.1925,1.9484,-2.4842,2.5115,-3.0091,3.2976,-3.7136,4.1728,-0.8472,1.3227,-1.7265,2.1251,-2.6174,3.0153,-3.5136,3.9295,-0.8679,1.1217,-1.7018,2.0368,-2.5909,2.9637,-3.489,3.894,3.394,82.81,6,5,0,304.298,0,0,Active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.5995,1.255,-1.9376,1.9784,-2.443,2.7754,-3.1068,3.5961,-0.7759,1.5205,-1.5602,2.1855,-2.3493,2.9005,-3.1414,3.6657,-0.9608,1.4338,-1.6604,2.0379,-2.3883,2.8044,-3.1312,3.6156,2.974,85.35,4,7,0,413.47,0,2,Active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,-2.3641,1.8605,-2.6249,2.295,-3.0173,2.97,-3.4993,3.7531,-0.6852,1.3212,-1.3854,1.9962,-2.1044,2.787,-2.831,3.6093,-0.9238,1.0427,-1.5213,1.8582,-2.212,2.6902,-2.9345,3.5279,2.651,141.59,5,8,4,526.63,0,2,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4109,1.9785,-1.9154,2.5635,-2.7322,3.3222,-3.5733,4.1698,-0.7763,1.5606,-1.5708,2.4282,-2.3849,3.3236,-3.2174,4.2316,-1.0891,1.1413,-1.9324,1.9992,-2.7928,2.887,-3.6604,3.7918,4.865,107.12,8,8,0,546.759,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4109,1.9781,-1.9178,2.5626,-2.7352,3.3212,-3.5766,4.1689,-0.7763,1.5605,-1.5708,2.428,-2.385,3.3235,-3.2174,4.2315,-1.0891,1.1418,-1.9324,2.0001,-2.7928,2.8883,-3.6605,3.7933,5.223,107.12,8,8,0,560.786,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-2.3844,1.5826,-2.5265,2.3214,-2.8113,3.1369,-3.3068,3.9841,-0.7963,1.2085,-1.6075,1.9438,-2.4236,2.7937,-3.2419,3.6663,-0.8802,1.0671,-1.6376,1.9031,-2.4363,2.7733,-3.2469,3.6518,5.127,86.69,7,8,1,507.583,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-2.3844,1.6309,-2.5265,2.3322,-2.8113,3.1444,-3.2954,3.989,-0.7963,1.1971,-1.6073,1.9292,-2.4232,2.7787,-3.2411,3.6498,-0.8836,1.0504,-1.6429,1.8902,-2.4403,2.758,-3.2493,3.6341,4.564,95.48,7,8,2,493.556,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8027,1.9785,-1.9467,2.5638,-2.7322,3.3228,-3.5733,4.1704,-0.7763,1.5608,-1.5708,2.4285,-2.3849,3.3241,-3.2174,4.2321,-1.0891,1.1406,-1.9324,1.9981,-2.7928,2.8858,-3.6604,3.7905,3.601,116.35,8,9,0,548.731,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-2.4006,1.6276,-2.5329,2.2724,-2.7941,3.0404,-3.2767,3.8609,-0.7918,1.1903,-1.595,1.9,-2.4023,2.7332,-3.2116,3.5906,-0.8807,1.0734,-1.6307,1.9046,-2.4147,2.7601,-3.2097,3.6232,5.27,77.02,5,6,2,433.504,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1687,1.9075,-1.9154,2.5133,-2.7322,3.2906,-3.5732,4.1457,-0.7763,1.5598,-1.5709,2.4256,-2.3851,3.3188,-3.2177,4.2242,-1.0889,1.1398,-1.9317,1.9949,-2.792,2.8797,-3.6598,3.7813,4.476,103.88,6,7,0,463.625,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7989,1.4382,-1.9477,1.9874,-2.691,2.8293,-3.5264,3.6985,-0.7663,1.5357,-1.557,2.3667,-2.3668,3.2223,-3.1919,4.0896,-1.0867,1.0657,-1.9162,1.8832,-2.7609,2.7329,-3.6128,3.599,0.164,113.19,9,8,2,397.497,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3987,1.4205,-2.5265,2.01,-2.7638,2.8552,-3.5261,3.7203,-0.7662,1.5356,-1.5565,2.3662,-2.3657,3.2212,-3.1904,4.0876,-1.0867,1.0696,-1.9162,1.8872,-2.7607,2.7349,-3.6126,3.5989,0.536,105.35,11,8,2,413.54,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3987,1.4196,-2.5265,2.0097,-2.7638,2.8556,-3.5261,3.7211,-0.7662,1.5355,-1.5565,2.366,-2.3657,3.2208,-3.1904,4.0873,-1.0867,1.0708,-1.9162,1.8891,-2.7607,2.7374,-3.6125,3.6018,3.716,92.88,9,6,2,410.58,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-2.3865,1.4104,-2.5272,2.0981,-2.7965,2.8873,-3.5306,3.7332,-0.7763,1.5356,-1.5693,2.3664,-2.3788,3.2224,-3.2026,4.0908,-1.0863,1.1196,-1.9149,1.951,-2.7583,2.8062,-3.609,3.6756,3.244,102.11,11,7,2,474.623,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1.4765,1.4018,-1.881,1.9618,-2.6905,2.8156,-3.5259,3.6886,-0.7671,1.5353,-1.5583,2.3655,-2.3681,3.2203,-3.1929,4.0872,-1.0863,1.1395,-1.9149,1.9642,-2.7583,2.8114,-3.6089,3.6732,3.867,83.65,9,5,2,434.989,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8027,1.4023,-1.9475,1.96,-2.6905,2.8105,-3.5259,3.6802,-0.7671,1.5354,-1.5583,2.3654,-2.3681,3.2194,-3.1929,4.085,-1.0863,1.1304,-1.9149,1.9454,-2.7583,2.7864,-3.6089,3.6438,1.452,96.12,9,7,2,443.997,0,0,Inactive
